essay_id,score,words,paragraphs,characters,words_unique_ratio
a814db6,3,364,33,1838,0.40934065934065933
8e90a33,2,176,5,963,0.6477272727272727
fed7163,5,789,6,4401,0.44106463878326996
1576626,4,378,4,2203,0.48148148148148145
0e0ef1b,2,307,3,1721,0.4755700325732899
c710937,4,369,4,2063,0.4796747967479675
11fa7e9,2,158,3,942,0.6265822784810127
eda6cd8,4,535,5,2983,0.5364485981308411
de28be3,3,233,4,1411,0.51931330472103
b98ed7f,3,408,8,2346,0.5661764705882353
e49ef08,3,233,5,1290,0.51931330472103
f454eaa,4,366,5,2126,0.5355191256830601
2280d47,3,255,3,1439,0.5882352941176471
6b51c4c,3,310,6,1612,0.4290322580645161
7b65be9,2,206,3,1060,0.5533980582524272
fb2d7ce,4,318,6,2096,0.4968553459119497
45ba8eb,1,217,5,1194,0.6728110599078341
1a714d1,2,210,3,1095,0.5428571428571428
883dcf7,4,308,4,1750,0.5324675324675324
cc1b64a,3,367,9,2126,0.6267029972752044
e731a0d,3,375,4,2208,0.5466666666666666
1c388f0,4,415,4,2336,0.5518072289156627
9dc468e,2,260,3,1505,0.48846153846153845
8626564,3,286,4,1593,0.5734265734265734
4795aab,3,218,4,1293,0.5321100917431193
8d8a13e,3,325,3,1812,0.5261538461538462
07ca280,4,596,8,3821,0.47315436241610737
230cf75,2,305,5,1601,0.4819672131147541
8549366,2,195,3,1054,0.6410256410256411
83b079f,2,253,3,1434,0.5612648221343873
781b2d3,3,189,5,1115,0.6772486772486772
1952ebf,3,271,4,1589,0.4612546125461255
c155b60,3,438,4,2228,0.4315068493150685
6564a7c,4,459,6,2507,0.4793028322440087
c10b82e,2,163,4,886,0.6257668711656442
b602165,2,308,5,1723,0.487012987012987
1180164,1,180,3,995,0.6111111111111112
e1554c4,3,460,3,2248,0.40869565217391307
ac0d6e4,4,344,4,2099,0.5668604651162791
2579053,3,272,5,1602,0.6029411764705882
35b8026,4,368,3,1952,0.46195652173913043
cd4a80f,3,349,5,1969,0.5444126074498568
a2082ba,6,775,8,4804,0.5161290322580645
495da32,3,226,3,1214,0.5530973451327433
6f74878,3,308,4,1611,0.487012987012987
a441149,3,362,5,1909,0.42265193370165743
dbfb38b,2,430,1,2206,0.47674418604651164
d61ba63,4,411,5,2439,0.5766423357664233
adbaac9,3,320,4,1664,0.509375
09e971b,4,366,5,2028,0.5245901639344263
57c0651,4,437,4,2544,0.4919908466819222
e07e781,1,252,3,1536,0.6428571428571429
f552c79,3,466,5,2572,0.4248927038626609
7883641,2,249,4,1462,0.5622489959839357
c6ba9b3,3,442,4,2453,0.47285067873303166
2b082c1,2,216,3,1176,0.5277777777777778
308e4ca,5,745,8,4189,0.46174496644295304
7036074,4,481,5,2959,0.5488565488565489
11c28e1,3,409,4,2179,0.4889975550122249
9c28fb0,4,481,6,2510,0.4490644490644491
74a0072,3,474,6,2512,0.4831223628691983
02a7cff,2,642,4,3791,0.37850467289719625
cce77c3,3,274,6,1652,0.551094890510949
dd9ca3f,3,386,5,2019,0.5155440414507773
775ee7f,2,316,1,1773,0.5664556962025317
32d8fd8,3,396,4,2303,0.4621212121212121
218e1e6,2,175,2,879,0.6057142857142858
26479a8,6,820,6,4606,0.4573170731707317
4bb8c9c,2,215,2,1196,0.6139534883720931
cf521a2,4,531,15,3354,0.4764595103578154
184d83c,3,427,5,2203,0.4613583138173302
1e18757,2,219,3,1179,0.5388127853881278
3986e5a,4,415,5,2411,0.4939759036144578
758f833,3,264,4,1585,0.5757575757575758
054b8f9,3,320,5,1919,0.58125
b8a49b0,5,451,6,2595,0.5144124168514412
9713de0,2,360,6,2079,0.4888888888888889
af388ed,3,436,7,2245,0.481651376146789
0b47a00,3,353,8,1976,0.5439093484419264
96d4e62,2,259,1,1326,0.47876447876447875
0e92d4a,3,352,6,2002,0.5681818181818182
aebd3a5,2,275,3,1355,0.4618181818181818
58206bb,1,637,3,3048,0.45054945054945056
c7430fd,6,659,4,3934,0.3930197268588771
7c5cc40,1,387,5,2230,0.5478036175710594
6e41a57,2,288,4,1596,0.5798611111111112
9f4170d,3,302,5,1771,0.5033112582781457
2823575,2,235,1,1153,0.4553191489361702
89c32d6,3,259,4,1445,0.5521235521235521
c579dd1,4,431,6,2245,0.3990719257540603
90bba6c,4,436,6,2474,0.47706422018348627
89db6cc,2,320,3,1753,0.525
1f4513c,3,546,4,2803,0.4267399267399267
e272e4a,2,162,1,990,0.7222222222222222
90d5310,3,368,5,1920,0.421195652173913
0286af8,2,211,5,1142,0.4976303317535545
2530fb7,4,365,4,2034,0.5561643835616439
c8ad17b,3,407,2,2229,0.5798525798525799
ccb13fd,3,380,5,1969,0.4789473684210526
9f16331,2,370,5,1989,0.5648648648648649
ae807e5,3,487,7,2478,0.39835728952772076
8ceea76,2,191,4,1038,0.5968586387434555
cd0deb2,3,451,3,2311,0.4700665188470067
649bc2d,3,326,6,1778,0.41411042944785276
8531c68,1,213,2,1053,0.568075117370892
6c309ce,2,167,3,894,0.562874251497006
15b2b88,2,191,3,1006,0.675392670157068
2cc2a54,2,351,4,2111,0.5327635327635327
36d9eea,4,702,8,3676,0.40028490028490027
ba30fe9,3,362,5,2028,0.42265193370165743
5810ac1,3,441,6,2274,0.4036281179138322
86f42c8,4,452,4,2577,0.5619469026548672
5edd221,4,447,6,2528,0.4720357941834452
3793f1a,4,517,5,2979,0.44294003868471954
fb4bfd8,4,391,5,2080,0.47058823529411764
f7c3c56,3,222,19,1214,0.44144144144144143
eebc4eb,3,266,4,2000,0.5827067669172933
b14f68a,2,189,3,1114,0.6402116402116402
3fc6349,3,368,6,1892,0.46195652173913043
77c5de3,3,223,4,1261,0.6502242152466368
a55b2d1,4,369,5,2028,0.4715447154471545
86facf7,2,273,3,1484,0.5274725274725275
393b2fb,3,495,5,2654,0.4868686868686869
6eb71fc,2,230,3,1320,0.5782608695652174
15c0b38,2,194,3,1211,0.6494845360824743
8b7362b,2,238,3,1499,0.5756302521008403
62665d9,3,286,5,1603,0.5664335664335665
0639535,4,428,8,2545,0.4532710280373832
8bf170a,3,215,3,1144,0.5813953488372093
d51d3e0,3,240,3,1300,0.5916666666666667
c1ee065,3,329,4,1899,0.5805471124620061
1216143,3,274,7,1436,0.5072992700729927
f8cf83c,3,732,5,3843,0.4685792349726776
6e89a9f,2,253,5,1526,0.6679841897233202
866e250,4,460,5,2490,0.4543478260869565
2ed15ef,4,327,5,1998,0.5412844036697247
9b876bf,2,151,1,877,0.6887417218543046
408e427,3,326,13,1789,0.5276073619631901
9d05411,3,305,7,1594,0.49508196721311476
715a7f6,2,196,3,1085,0.5306122448979592
7203d3b,3,264,3,1525,0.5795454545454546
6fd2b7b,3,342,5,2051,0.6111111111111112
ad04e66,3,380,3,2083,0.48157894736842105
57fa317,3,288,5,1572,0.5625
c651ee9,3,376,5,2275,0.3324468085106383
bfec395,4,483,3,2518,0.40165631469979296
effde3e,2,332,4,1731,0.4578313253012048
0e47da5,3,305,6,18126,0.46229508196721314
b5de127,3,237,8,1245,0.45147679324894513
99f3568,3,289,5,1528,0.6193771626297578
87a9020,1,200,3,1185,0.665
d1254f4,3,498,5,2490,0.42971887550200805
25df534,4,635,5,3724,0.4062992125984252
0bea5df,2,373,6,1967,0.42359249329758714
903f1ba,2,217,5,1136,0.5345622119815668
dfde4fc,2,226,2,1238,0.5309734513274337
e9b83ee,3,373,7,2196,0.5978552278820375
2ba1e02,4,352,6,1935,0.5170454545454546
7b7e5ba,2,277,4,1381,0.4620938628158845
54b7156,2,248,2,1202,0.5040322580645161
a10dc66,2,298,11,1448,0.4463087248322148
d5a1bcc,4,337,6,1841,0.5252225519287834
86d1cf4,4,319,5,1713,0.5297805642633229
2baa048,3,355,5,1828,0.4309859154929577
2062bda,3,342,4,1871,0.5350877192982456
a727549,2,231,2,1308,0.5627705627705628
928433e,4,622,4,3524,0.42604501607717044
2f82ef0,1,183,3,995,0.5956284153005464
3c22d23,1,358,6,1974,0.5558659217877095
7e86c35,3,320,3,1851,0.50625
8fb3a5c,3,307,5,1833,0.498371335504886
287ed5e,1,606,5,3561,0.42244224422442245
ee1d27b,1,246,9,1458,0.6178861788617886
c0bea40,3,425,4,2380,0.5882352941176471
64573a3,5,637,6,3468,0.4317111459968603
c19ee85,3,246,3,1355,0.5813008130081301
4d87a5d,3,322,4,1837,0.4751552795031056
8b885de,4,350,5,2093,0.5314285714285715
498d8cc,2,216,2,1196,0.625
e74222f,3,324,3,1981,0.5432098765432098
dc84e92,1,223,16,1139,0.5291479820627802
2630ecd,2,205,3,1150,0.5902439024390244
530a4d7,2,219,6,1146,0.4931506849315068
1a0971f,5,568,7,3080,0.5070422535211268
94dfe02,2,204,4,1130,0.6225490196078431
894060d,3,312,3,1783,0.5160256410256411
50aa92e,2,212,1,1058,0.5377358490566038
64b2315,4,684,5,3978,0.4692982456140351
150d3d6,3,425,4,2520,0.5529411764705883
6bd8e65,5,618,5,3139,0.4482200647249191
22d9b4a,3,289,4,1374,0.4740484429065744
1a229bc,5,558,5,3041,0.5125448028673835
c9e31fe,2,325,3,1837,0.556923076923077
51ea10a,5,622,5,3716,0.42765273311897106
43c598e,3,514,6,2571,0.4357976653696498
65f10df,2,267,5,1477,0.5468164794007491
7373a64,1,343,5,2048,0.577259475218659
80596c6,3,257,4,1451,0.5486381322957199
dca00b7,2,526,5,2760,0.48098859315589354
2d9517a,2,284,3,1576,0.4823943661971831
4eb357c,3,257,6,1234,0.5408560311284046
dcf06e8,4,735,6,4053,0.3727891156462585
e9a2fca,4,392,4,1979,0.4387755102040816
28070d2,1,201,4,1154,0.6716417910447762
9c72dba,4,453,4,2550,0.5496688741721855
77e0ab1,3,246,3,1448,0.6463414634146342
bd4b534,1,183,1,1074,0.6830601092896175
2009f18,3,266,4,1586,0.5827067669172933
d9f6fd6,3,228,3,1372,0.47368421052631576
15487ff,2,290,7,1580,0.5275862068965518
e1486c8,3,408,22,2420,0.5465686274509803
8c28801,2,166,11,836,0.6927710843373494
a444be0,2,334,4,1869,0.5988023952095808
95285d8,4,318,5,1602,0.46855345911949686
9b94476,4,410,4,2060,0.5121951219512195
45310cd,5,461,3,2644,0.5075921908893709
99cacc1,3,365,4,1809,0.4575342465753425
3bd47c0,4,471,4,2679,0.505307855626327
75b5154,4,629,5,3723,0.38791732909379967
f2ba5e3,1,171,5,845,0.543859649122807
cb73756,3,325,4,1744,0.49538461538461537
b256b1b,2,190,6,1036,0.5421052631578948
3bc685b,3,315,4,1676,0.5873015873015873
a329f9d,3,276,5,1491,0.5869565217391305
2fa5e2a,3,293,6,1488,0.4641638225255973
85ec1a2,2,280,4,1572,0.6071428571428571
750d989,3,329,4,1959,0.5835866261398176
15ee7ec,3,362,5,2020,0.5414364640883977
a83ba4f,3,269,3,1598,0.5650557620817844
1d14fc4,3,396,7,2007,0.4065656565656566
e614122,2,218,4,1191,0.5504587155963303
26bc38a,4,349,5,2266,0.5300859598853869
bf2b842,1,253,3,1200,0.541501976284585
970d9ec,2,273,8,1529,0.63003663003663
079b107,4,470,5,2599,0.502127659574468
a44c5ec,3,305,3,1740,0.49836065573770494
9a54873,3,296,6,1571,0.5472972972972973
75b73b8,3,343,4,1865,0.521865889212828
24fc7ae,2,161,5,886,0.6645962732919255
602c8bb,4,482,4,2673,0.4045643153526971
8c07a5f,4,361,5,2064,0.5346260387811634
04d0713,2,162,2,916,0.5679012345679012
5bf3e0d,3,508,4,2972,0.46653543307086615
09e2b3e,3,229,7,1226,0.5021834061135371
acb9243,3,331,3,1934,0.56797583081571
acf38f8,3,386,4,2298,0.6036269430051814
08dcd91,3,275,4,1839,0.5745454545454546
1649f13,3,273,3,1453,0.5238095238095238
e0688dd,6,876,6,5206,0.4440639269406393
f4dce53,3,335,4,1833,0.4925373134328358
a43fd9e,2,161,1,916,0.5341614906832298
3f8ee4b,2,254,5,1369,0.5393700787401575
3306441,2,194,3,1022,0.6288659793814433
0e86176,3,277,4,1570,0.6064981949458483
2705967,5,618,7,3421,0.47572815533980584
e02fb94,3,285,4,1508,0.5824561403508772
32f658f,4,545,7,3141,0.5027522935779817
52ebac3,2,227,1,1185,0.5594713656387665
284d362,3,175,5,963,0.5714285714285714
c5f6c71,3,285,8,1540,0.543859649122807
f23d471,3,399,6,2488,0.5413533834586466
6b9febe,4,530,4,3080,0.5547169811320755
1c36085,4,476,5,2699,0.4894957983193277
24c8a88,2,241,6,1319,0.5684647302904564
29aa983,2,301,66,1750,0.5083056478405316
557a81f,4,400,7,2101,0.4825
078120d,4,360,5,1975,0.5472222222222223
a7d63d1,2,282,7,1463,0.5106382978723404
91f2d1b,3,487,5,2787,0.4517453798767967
256a191,3,353,5,2001,0.5014164305949008
f151226,3,434,5,2353,0.43317972350230416
c838d4c,3,493,20,2853,0.5172413793103449
85dedad,2,250,3,1364,0.468
00e3edb,1,216,3,1066,0.5370370370370371
54a4e88,2,200,3,1076,0.61
eebeb6e,3,406,5,2383,0.46798029556650245
ea4f708,2,205,3,1139,0.6048780487804878
954fc01,1,268,1,1659,0.6828358208955224
0d7b70d,2,271,3,1383,0.4907749077490775
29705a1,3,287,3,1571,0.5296167247386759
6ca9542,4,441,5,2554,0.4489795918367347
5ab7db3,5,691,5,3870,0.48191027496382055
124b5f9,3,304,2,1762,0.5953947368421053
9fe42f3,4,432,5,2401,0.3958333333333333
af5819f,3,446,7,2524,0.4730941704035874
786b550,5,524,5,2983,0.41603053435114506
ddd1900,2,251,4,1429,0.6254980079681275
1710770,2,278,4,1796,0.6187050359712231
3df3c06,4,301,5,1693,0.42524916943521596
e922094,4,465,6,2736,0.5268817204301075
da1c207,2,339,4,2055,0.5929203539823009
c262f42,3,298,6,1860,0.4899328859060403
dd43138,5,500,5,2861,0.432
a54fa0a,2,185,5,1017,0.5351351351351351
71208a0,3,321,5,1992,0.5015576323987538
9c306ee,3,340,5,1993,0.4264705882352941
0966167,2,215,1,1160,0.5488372093023256
9db3db7,3,203,6,1097,0.4876847290640394
d809e7a,1,185,2,1029,0.6324324324324324
b9df9cd,4,530,6,3036,0.4207547169811321
bbea6c5,1,367,6,2290,0.6239782016348774
c28e6b8,2,267,6,1330,0.5056179775280899
73599a7,4,730,6,3895,0.3821917808219178
dc6cc6d,3,298,10,1810,0.6208053691275168
2836ae3,4,455,7,2506,0.46593406593406594
87e6129,2,202,3,1156,0.7277227722772277
4f4cefa,2,212,4,1070,0.4811320754716981
f452054,3,326,5,1831,0.5030674846625767
f12d457,4,470,5,2527,0.4595744680851064
c4220dd,3,399,3,2382,0.5513784461152882
2f5cf60,2,274,3,1429,0.6058394160583942
45630fd,2,168,3,914,0.5892857142857143
4e5c010,3,390,4,2391,0.6025641025641025
bce3407,3,386,5,2226,0.5233160621761658
0d96d4e,1,221,4,1162,0.5746606334841629
24ce1cb,3,375,4,2084,0.48533333333333334
a79494d,3,365,6,2046,0.5260273972602739
322a5bf,1,316,6,1901,0.6455696202531646
ec74743,3,274,3,1592,0.6094890510948905
27e6dd8,3,247,5,1283,0.5506072874493927
cc54cd6,3,497,6,2502,0.41851106639839036
2187f01,2,309,5,1618,0.6019417475728155
81c3e64,2,205,4,1141,0.6585365853658537
4c2c258,1,291,6,1556,0.6013745704467354
dacd0d3,3,229,6,1326,0.5982532751091703
0105e2e,2,159,3,865,0.610062893081761
36f6d67,4,547,9,3000,0.4789762340036563
8ab659a,2,229,3,1172,0.5414847161572053
d0fdfd2,2,253,4,1419,0.616600790513834
08cd1b8,1,308,2,1411,0.4707792207792208
1f4fabd,2,362,6,1953,0.4972375690607735
cb3376d,4,550,5,2909,0.4727272727272727
b34c604,4,410,5,2291,0.47560975609756095
f0dbf6b,2,213,5,1084,0.6056338028169014
a56d095,4,421,5,2255,0.43942992874109266
532e10b,1,390,1,2520,0.6307692307692307
191f567,1,350,4,2009,0.62
6c9fb6f,4,398,7,2287,0.4472361809045226
10ebd3c,4,465,6,2558,0.5118279569892473
9f5fa28,2,398,15,2128,0.5527638190954773
f6e4a7f,4,369,4,2062,0.46070460704607047
693ed63,3,383,8,1997,0.4725848563968668
7360fc3,3,335,5,1817,0.5104477611940299
49023dc,2,193,4,1113,0.5958549222797928
5f16b8a,4,371,6,2058,0.5121293800539084
cbdb095,3,406,7,2455,0.4482758620689655
910482c,2,382,4,2015,0.4162303664921466
ac1cb0c,2,203,4,1139,0.5467980295566502
db6bf94,2,404,7,1985,0.5767326732673267
7f9b49f,4,474,4,2883,0.5042194092827004
6a30fc8,4,528,5,3035,0.5170454545454546
5a3d282,3,577,5,3060,0.4003466204506066
6c6efec,3,287,4,1673,0.5470383275261324
995d95c,2,223,3,1185,0.47085201793721976
7660c7a,1,271,3,1482,0.5350553505535055
ebb5004,4,342,6,2042,0.6023391812865497
f292c00,4,420,4,2357,0.45476190476190476
f47f7fb,2,176,3,944,0.6136363636363636
fe39a48,2,203,1,1038,0.5221674876847291
ea26dc4,3,371,6,2215,0.5363881401617251
df46087,3,410,8,2304,0.5707317073170731
5ab9d2e,4,421,7,2361,0.5249406175771971
512b12f,2,228,8,1439,0.543859649122807
6357fcf,2,216,4,1158,0.5555555555555556
4d6ebc9,5,491,6,2919,0.49490835030549896
dcd9634,1,254,2,1497,0.6889763779527559
7209743,2,241,1,1247,0.5062240663900415
76f7d05,2,274,1,1601,0.6605839416058394
54a4c00,2,225,3,1208,0.5866666666666667
a65543a,3,390,5,2081,0.4666666666666667
bf5428a,4,725,11,4065,0.46206896551724136
1d4f21d,3,528,5,2789,0.3768939393939394
a377301,3,398,4,2337,0.6206030150753769
a86412f,4,414,6,2414,0.538647342995169
99d4eb9,3,454,6,2553,0.5352422907488987
096aa1c,2,171,3,992,0.5730994152046783
8a90194,5,570,6,3387,0.5631578947368421
92388d3,2,273,5,1512,0.5238095238095238
aef0757,2,423,9,2213,0.5650118203309693
43c6f9b,2,258,5,1570,0.5
82eec16,3,258,3,1369,0.5542635658914729
8a932e3,4,426,8,2275,0.5164319248826291
7d1c31d,3,201,3,1051,0.6119402985074627
87df675,3,231,3,1371,0.6147186147186147
66bc323,4,815,5,4285,0.3361963190184049
928e5bf,2,586,5,3338,0.5187713310580204
283dd5f,3,273,4,1560,0.5238095238095238
7959082,2,467,6,2848,0.588865096359743
93732d2,3,539,6,2952,0.3358070500927644
b8cc468,3,534,5,3133,0.36329588014981273
8b7d41f,1,331,6,2086,0.5045317220543807
969205c,3,358,7,2105,0.4860335195530726
c8bf3bc,3,212,4,1045,0.5188679245283019
0151c0f,4,628,7,3253,0.42197452229299365
256ce94,3,341,4,1774,0.533724340175953
7a9384c,2,217,19,1098,0.543778801843318
23d44f9,3,369,4,2028,0.5094850948509485
ba4f724,1,193,4,1109,0.6424870466321243
a236f49,3,263,3,1479,0.5209125475285171
ec8005a,1,324,5,1885,0.6111111111111112
79966fb,2,207,4,1129,0.5217391304347826
ad66e8e,3,377,20,2115,0.5517241379310345
e48707a,4,433,6,2285,0.47344110854503463
3dbe4c6,3,495,4,3013,0.46464646464646464
94280f2,4,516,3,3000,0.5445736434108527
a02b877,4,460,5,2341,0.4543478260869565
8d625bf,2,183,4,974,0.5409836065573771
8166d77,3,283,4,1594,0.5653710247349824
beaaa47,2,225,5,1209,0.6088888888888889
4dd14fc,2,425,1,2224,0.4047058823529412
2d2e355,1,277,4,1562,0.5884476534296029
3f300cc,3,232,4,1286,0.5603448275862069
ef0a7a3,2,204,3,1097,0.5882352941176471
330675b,4,489,4,2934,0.4458077709611452
f0a7a09,3,486,35,2697,0.45267489711934156
a3727fc,3,249,5,1346,0.5421686746987951
112723e,5,673,6,4028,0.4710252600297177
d23d911,3,412,4,2292,0.5242718446601942
8994e37,3,371,5,1889,0.4366576819407008
67151ff,3,506,4,2811,0.5177865612648221
6d2adc4,4,486,7,2661,0.4567901234567901
71845df,4,429,3,2243,0.4195804195804196
750b478,1,253,2,1435,0.6758893280632411
d4c78e7,1,235,3,1246,0.5702127659574469
c67fbd3,3,432,7,2263,0.3726851851851852
8b9aea0,4,552,4,3004,0.4945652173913043
2fefa3b,4,476,4,2796,0.4852941176470588
71956aa,3,220,3,1282,0.6636363636363637
5b1dea8,3,321,5,1869,0.573208722741433
ac90f1b,3,328,6,1820,0.524390243902439
8ea0a22,3,259,4,1429,0.6177606177606177
2365387,2,352,4,1958,0.48011363636363635
4061085,4,454,5,2444,0.45154185022026433
d08b141,4,578,4,3326,0.49480968858131485
ad644f3,4,374,5,2230,0.5454545454545454
14afb00,3,425,5,2396,0.5505882352941176
25811d9,4,399,6,2117,0.47869674185463656
cc266ee,4,479,7,2916,0.40292275574112735
0912e51,2,376,5,1892,0.523936170212766
b6945f7,4,393,4,2209,0.5165394402035624
b6352d7,4,461,5,2521,0.48590021691973967
e68f64d,3,631,5,3624,0.5023771790808241
509edaa,3,369,6,2010,0.42005420054200543
da85290,2,193,1,1167,0.6321243523316062
d42a4ac,2,384,6,2112,0.5677083333333334
7e0b6af,2,280,2,1496,0.5571428571428572
7a0b369,3,394,2,2177,0.5380710659898477
f285fe2,2,158,6,893,0.7088607594936709
add5865,3,268,5,1345,0.4253731343283582
0516f28,1,294,6,1701,0.6462585034013606
0226250,4,441,13,2229,0.43537414965986393
c2b5ab0,5,598,6,3475,0.4698996655518395
9019f5b,3,466,3,2682,0.44635193133047213
bb66f48,3,280,6,1579,0.46785714285714286
defa1cc,2,168,1,888,0.5714285714285714
f437d49,3,326,4,1898,0.5736196319018405
a8675e4,4,445,5,2560,0.5258426966292135
d46aa2a,3,326,5,1700,0.44785276073619634
7617705,3,279,5,1553,0.5555555555555556
609b8b9,3,388,6,2132,0.5128865979381443
e22df36,2,179,4,998,0.6033519553072626
bd91400,4,558,4,2978,0.41935483870967744
54154e6,3,486,6,2539,0.45267489711934156
3b02e51,2,245,1,1280,0.5591836734693878
7035dc2,3,210,3,1145,0.580952380952381
acc5ef8,2,448,6,2712,0.5758928571428571
b88c3b5,2,252,4,1432,0.5793650793650794
a57fd78,1,210,3,1007,0.4238095238095238
6cd8a38,1,342,8,2017,0.5175438596491229
319d75e,5,575,5,3345,0.5565217391304348
d5ea90f,1,492,7,2986,0.5711382113821138
c893ec0,4,400,4,2757,0.625
1b43b9e,3,296,6,1637,0.4864864864864865
ae0e8ef,3,362,3,1908,0.4889502762430939
eec45e2,3,313,5,1800,0.5399361022364217
021271e,3,310,3,1697,0.5258064516129032
12489e3,4,407,6,2118,0.5085995085995086
91506ed,3,238,4,1367,0.5168067226890757
7036f2d,4,519,5,2897,0.43545279383429675
090c52d,2,374,6,2108,0.5053475935828877
44eb982,3,343,4,1911,0.5947521865889213
443672b,2,446,5,2354,0.5336322869955157
8435ac2,2,248,4,1333,0.5
c68a3c9,3,390,7,2152,0.4897435897435897
72f0594,1,249,9,1308,0.4538152610441767
c69f642,3,363,5,2126,0.5344352617079889
104ebd4,4,436,3,2320,0.44495412844036697
fa3ffaf,4,446,26,2721,0.4798206278026906
b209a7f,5,579,5,3266,0.46286701208981
93ef0d8,3,350,2,1987,0.5485714285714286
5700ff4,4,411,4,2510,0.5158150851581509
a332888,2,271,2,1364,0.4575645756457565
c92dce5,1,226,3,1265,0.5265486725663717
4337759,2,324,16,1607,0.404320987654321
0e233ca,4,473,7,2669,0.47357293868921774
fe78ad2,4,499,5,2960,0.5110220440881763
bcb1ec7,2,394,6,2445,0.47715736040609136
abd70b9,2,317,4,1699,0.5236593059936908
e8d2ce4,4,405,5,2383,0.4444444444444444
dd9b0f0,4,574,10,3265,0.445993031358885
c33893b,4,415,6,2204,0.5445783132530121
9e83f64,4,372,4,2070,0.46774193548387094
299a003,5,892,5,5304,0.3744394618834081
c183c9c,2,287,6,1777,0.5993031358885017
d11f475,3,285,3,1637,0.5263157894736842
5852b0c,4,621,4,3408,0.46537842190016104
6b20789,3,298,4,1622,0.5
c38cf59,1,257,3,1294,0.5175097276264592
65b060f,3,327,3,1829,0.44648318042813456
80c6855,2,286,6,1481,0.5
919a690,4,348,5,1847,0.46264367816091956
56fcc78,4,662,4,3811,0.32779456193353473
10be9c6,2,311,3,1563,0.45980707395498394
26c493a,3,319,3,1688,0.5579937304075235
37e110f,4,392,5,2377,0.5153061224489796
db7ce90,4,346,4,2086,0.5549132947976878
d0fac48,2,301,5,1738,0.5780730897009967
32d6a9c,2,516,6,2884,0.5813953488372093
77298de,4,388,4,2393,0.6030927835051546
c9eaef7,3,434,4,2578,0.5645161290322581
22ba4b2,4,300,3,1751,0.53
7d11870,4,477,5,2789,0.49056603773584906
3a8b10d,2,307,3,1685,0.5342019543973942
b8ee42c,3,362,5,2028,0.5165745856353591
b5bd747,3,308,5,1774,0.6233766233766234
ae7dc92,5,516,5,2934,0.4418604651162791
8521413,3,452,5,2628,0.5066371681415929
8c35402,4,446,6,2599,0.4327354260089686
14bec6e,4,477,6,2619,0.4570230607966457
212f1e9,3,272,18,1628,0.5073529411764706
0f247b7,4,396,6,2284,0.4696969696969697
d507ed3,3,289,5,1613,0.4602076124567474
8d1c468,1,393,6,2338,0.4198473282442748
4408754,4,366,5,2068,0.5437158469945356
d53934b,2,309,5,1716,0.6084142394822006
8fd287f,2,262,3,1545,0.5572519083969466
2cb191e,2,255,5,1480,0.4627450980392157
7b0bb8f,4,602,4,3465,0.4186046511627907
c487f64,3,296,5,1733,0.5540540540540541
c04225a,3,471,6,2551,0.39278131634819535
f99f8c7,5,771,6,4544,0.40077821011673154
d7fd73d,2,390,5,2236,0.5923076923076923
9638825,5,684,5,3894,0.4590643274853801
5649ce7,2,165,2,924,0.6545454545454545
f2e0731,4,539,5,3116,0.3784786641929499
9f988da,5,510,5,3177,0.592156862745098
1d8869d,2,196,3,1097,0.6071428571428571
ad11bff,4,342,5,1898,0.49415204678362573
1bf4ba6,3,336,4,1773,0.44642857142857145
42c06b3,2,255,3,1266,0.4745098039215686
7ad05e0,2,236,4,1274,0.5635593220338984
8109b66,3,369,5,2058,0.3712737127371274
e112df6,3,271,3,1509,0.5350553505535055
7813ea7,3,276,4,1567,0.5398550724637681
e897b21,3,322,6,1768,0.45962732919254656
af9e3fd,2,224,6,1147,0.5267857142857143
9469de5,1,234,3,1310,0.5811965811965812
72daa06,4,408,5,2485,0.47058823529411764
e8c4fce,3,341,5,1892,0.6129032258064516
ff44d61,2,178,3,988,0.5674157303370787
20bf31c,3,213,4,1283,0.5821596244131455
abd3b0b,3,347,4,2037,0.4755043227665706
5196465,3,271,5,1471,0.5092250922509225
783f267,5,666,9,3933,0.53003003003003
a752c11,3,297,1,1675,0.4444444444444444
6640d05,3,416,5,2250,0.4879807692307692
a28f423,3,228,4,1213,0.5307017543859649
04d409d,4,721,5,3831,0.40221914008321774
71d8782,4,442,7,2588,0.45248868778280543
f89a159,2,170,3,954,0.6588235294117647
05fa43a,3,288,5,1656,0.5243055555555556
9a6daae,3,265,3,1672,0.6188679245283019
e1b50d7,4,380,5,1901,0.45
17d3737,3,364,6,2012,0.5357142857142857
b821bd2,2,172,4,958,0.5988372093023255
b06624a,2,352,5,1804,0.4971590909090909
b8bff70,3,269,4,1418,0.5724907063197026
f7860d2,3,296,3,1599,0.4831081081081081
7f0cbfd,2,198,3,1035,0.5555555555555556
af0b4d5,4,497,5,2791,0.4104627766599598
eb828bd,3,309,4,1709,0.5145631067961165
46be9c7,4,552,6,3339,0.4692028985507246
cd3902f,3,477,5,2478,0.41509433962264153
b5b8a2a,2,212,3,1132,0.5188679245283019
31c49e5,3,430,29,2344,0.4418604651162791
2b491f4,2,186,1,1076,0.7204301075268817
c7238b0,2,321,2,1775,0.5420560747663551
9dde278,3,264,3,1482,0.48863636363636365
51fd470,3,233,2,1303,0.4978540772532189
4f63fb6,4,500,5,2708,0.488
03ffbb2,2,273,4,1410,0.5567765567765568
bfb039b,2,185,3,1020,0.5567567567567567
